current_status_date,sponsor_role,link,display_number,party,title 
1974-07-10,"{'website': '', 'description': ""Representative for Florida's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 17633, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 404520, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr8977,H.R. 8977,Democrat,H.R. 8977 (93rd): A bill to establish in the State of Florida the Egmont Key National Wildlife Refuge.
1974-08-28,"{'website': '', 'description': ""Representative for Tennessee's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 15730, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 403952, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr15155,H.R. 15155,Democrat,H.R. 15155 (93rd): Public Works for Water and Power Development and Atomic Energy Commission Appropriation Act
1974-10-26,"{'description': 'Senator from Kentucky', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'KY', 'startdate': '1968-01-01', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [90, 91, 92, 93], 'enddate': '1975-01-03', 'person': 402844, 'party': 'Republican', 'id': 12141, 'district': None}",https://www.govtrack.us/congress/bills/93/s3355,S. 3355,Republican,S. 3355 (93rd): An Act to amend the Controlled Substances Act to extend for three fiscal years the authorizations of appropriations for the administration and enforcement of that Act.
1974-02-05,"{'description': 'Senator from Washington', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WA', 'startdate': '1969-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [91, 92, 93], 'enddate': '1975-01-03', 'person': 407081, 'party': 'Democrat', 'id': 25755, 'district': None}",https://www.govtrack.us/congress/bills/93/s1070,S. 1070,Democrat,S. 1070 (93rd): Intervention on the High Seas Act
1973-07-09,"{'website': '', 'description': ""Representative for Louisiana's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'LA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 20138, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 405303, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr8537,H.R. 8537,Democrat,"H.R. 8537 (93rd): A bill to amend titles 10 and 37, United States Code, to make permanent certain provisions of the Dependents Assistance Act of 1950, as amended, and for other purposes."
1973-05-03,"{'description': 'Senator from Missouri', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MO', 'startdate': '1968-01-01', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [90, 91, 92, 93], 'enddate': '1975-01-03', 'person': 403700, 'party': 'Democrat', 'id': 14960, 'district': None}",https://www.govtrack.us/congress/bills/93/s50,S. 50,Democrat,S. 50 (93rd): Comprehensive Older Americans Services Amendments
1974-12-21,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 25802, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr17505,H.R. 17505,Democrat,"H.R. 17505 (93rd): A bill to rescind certain budget authority recommended in the messages of the President of September 20, 1974 (H. Doc. 93-361), October 4, 1974 (H. Doc. 93-365) and November 13, 1974 (H. Doc. 93-387), transmitted pursuant to section 10"
1974-11-30,"{'description': 'Senator from Washington', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WA', 'startdate': '1969-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [91, 92, 93], 'enddate': '1975-01-03', 'person': 407081, 'party': 'Democrat', 'id': 25755, 'district': None}",https://www.govtrack.us/congress/bills/93/s2457,S. 2457,Democrat,"S. 2457 (93rd): A bill to amend the Communications Act of 1934, as amended, to permit the Federal Communications Commission to grant radio station licenses in the safety and special and experimental radio services directly to aliens, representatives of a"
1973-08-16,"{'website': '', 'description': ""Representative for New York's 20th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 5307, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 400680, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 20, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hjres52,H.J.Res. 52,Democrat,"H.J.Res. 52 (93rd): Joint resolution authorizing the President to proclaim August 26, 1973, as “Women’s Equality Day”."
1975-01-02,"{'website': '', 'description': ""Representative for Arkansas's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 27888, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 407756, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr1820,H.R. 1820,Democrat,"H.R. 1820 (93rd): An Act to direct the Administrator of General Services to release certain conditions with respect to certain real property conveyed to the State of Arkansas by the United States, and for other purposes."
1974-05-24,"{'website': '', 'description': ""Representative for California's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 18797, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 404857, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr3418,H.R. 3418,Republican,"H.R. 3418 (93rd): A bill to amend section 505 of title 10, United States Code, to establish uniform original enlistment qualifications for male and female persons."
1974-09-03,"{'website': '', 'description': ""Representative for Washington's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 26664, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 407370, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr14920,H.R. 14920,Democrat,"H.R. 14920 (93rd): Geothermal Energy Research, Development, and Demonstration Act"
1974-08-10,"{'website': '', 'description': ""Representative for California's 16th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 34903, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 409946, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 16, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr13264,H.R. 13264,Democrat,"H.R. 13264 (93rd): A bill to amend the provisions of the Perishable Agricultural Commodities Act, 1930, relating to practices in the marketing of perishable agricultural commodities."
1974-12-31,"{'description': 'Senator from Colorado', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'CO', 'startdate': '1973-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [93, 94, 95], 'enddate': '1979-01-03', 'person': 405190, 'party': 'Democrat', 'id': 19777, 'district': None}",https://www.govtrack.us/congress/bills/93/s3615,S. 3615,Democrat,"S. 3615 (93rd): A bill to authorize the Secretary of the Interior to transfer certain lands in the State of Colorado to the Secretary of Agriculture for inclusion in the boundaries of the Arapaho National Forest, Colo."
1974-10-08,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 25802, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr16243,H.R. 16243,Democrat,H.R. 16243 (93rd): Department of Defense Appropriation Act
1974-07-10,"{'website': '', 'description': ""Representative for California's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 22361, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 406034, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr13221,H.R. 13221,Democrat,"H.R. 13221 (93rd): An Act to authorize appropriations for the saline water program for fiscal year 1975, and for other purposes."
1975-01-02,"{'website': '', 'description': ""Representative for Missouri's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 36707, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 410511, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr17655,H.R. 17655,Democrat,"H.R. 17655 (93rd): An Act to extend for 2 years the authorizations for the striking of medals in commemoration of the 100th anniversary of the cable car in San Francisco and in commemoration of Jim Thorpe, and for other purposes."
1973-12-28,"{'website': '', 'description': ""Representative for California's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 22361, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 406034, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr655,H.R. 655,Democrat,"H.R. 655 (93rd): A bill to provide for the naming of the lake to be created by the Buchanan Dam, Chowchilla River, Calif."
1973-10-04,"{'website': '', 'description': ""Representative for Washington's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 19376, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 405055, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr8917,H.R. 8917,Democrat,H.R. 8917 (93rd): Department of Interior and Related Agencies Appropriation Act
1974-12-14,"{'description': 'Senator from Indiana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IN', 'startdate': '1971-01-21', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [92, 93, 94], 'enddate': '1977-01-03', 'person': 405170, 'party': 'Democrat', 'id': 19716, 'district': None}",https://www.govtrack.us/congress/bills/93/s1561,S. 1561,Democrat,"S. 1561 (93rd): A bill to provide that Mansfield Lake, Ind., shall be known as “Cecil M. Harden Lake”."
1975-01-03,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1969-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [91, 92, 93], 'enddate': '1975-01-03', 'person': 404629, 'party': 'Republican', 'id': 17993, 'district': None}",https://www.govtrack.us/congress/bills/93/s1296,S. 1296,Republican,S. 1296 (93rd): Grand Canyon National Park Enlargement Act
1974-09-04,"{'website': '', 'description': ""Representative for Texas's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 37341, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 410692, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr13999,H.R. 13999,Democrat,H.R. 13999 (93rd): National Science Foundation Authorization Act
1974-12-30,"{'website': '', 'description': ""Representative for Arizona's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AZ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 36151, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 410310, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr7978,H.R. 7978,Republican,"H.R. 7978 (93rd): An Act to declare that certain federally owned lands shall be held by the United States in trust for the Hualapai Indian Tribe, of the Hualapai Reservation, Arizona, and for other purposes."
1974-08-13,"{'website': '', 'description': ""Representative for Texas's 22nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 10674, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 402373, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 22, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr14012,H.R. 14012,Democrat,H.R. 14012 (93rd): Legislative Branch Appropriation Act
1973-12-15,"{'website': '', 'description': ""Representative for North Carolina's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 20292, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 405342, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr3436,H.R. 3436,Democrat,"H.R. 3436 (93rd): A bill to provide for the conveyance of certain mineral rights in and under lands in Onslow County, N. C.."
1974-10-17,"{'description': 'Senator from New Mexico', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NM', 'startdate': '1973-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [93, 94, 95], 'enddate': '1979-01-03', 'person': 300036, 'party': 'Republican', 'id': 3977, 'district': None}",https://www.govtrack.us/congress/bills/93/s2001,S. 2001,Republican,"S. 2001 (93rd): A bill to redesignate the Alamogordo Dam and Reservoir, New Mexico, as Sumner Dam and Lake Sumner, respectively."
1973-04-26,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 25802, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hjres496,H.J.Res. 496,Democrat,"H.J.Res. 496 (93rd): Joint resolution making supplemental appropriations for the fiscal year ending June 30, 1973, for the Civil Aeronautics Board and the Veterans’ Administration, and for other purposes."
1973-07-10,"{'website': '', 'description': ""Representative for Illinois's 24th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 18394, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 404750, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 24, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr6330,H.R. 6330,Democrat,"H.R. 6330 (93rd): A bill to amend section 8 of the Public Buildings Act of 1959, relating to the District of Columbia."
1973-08-14,"{'website': '', 'description': 'Delegate for the District of Columbia', 'role_type_label': 'Representative', 'current': False, 'state': 'DC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 15890, 'congress_numbers': [93], 'title_long': 'Delegate', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 404006, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 0, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr6713,H.R. 6713,Democrat,"H.R. 6713 (93rd): A bill to amend the District of Columbia Election Act regarding the times for filing certain petitions, regulating the primary election for Delegate from the District of Columbia, and for other purposes."
1973-07-01,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 25802, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hjres636,H.J.Res. 636,Democrat,"H.J.Res. 636 (93rd): Joint resolution making continuing appropriations for the fiscal year 1974, and for other purposes."
1973-10-19,"{'description': 'Senator from Illinois', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IL', 'startdate': '1973-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [93, 94, 95], 'enddate': '1979-01-03', 'person': 408625, 'party': 'Republican', 'id': 30614, 'district': None}",https://www.govtrack.us/congress/bills/93/s1914,S. 1914,Republican,S. 1914 (93rd): Board for International Broadcasting Act
1973-03-30,"{'description': 'Senator from North Carolina', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NC', 'startdate': '1969-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [91, 92, 93], 'enddate': '1975-01-03', 'person': 403898, 'party': 'Democrat', 'id': 15558, 'district': None}",https://www.govtrack.us/congress/bills/93/s583,S. 583,Democrat,"S. 583 (93rd): An Act to promote the separation of constitutional powers by suspending the effectiveness of the Rules of Evidence for United States Courts and Magistrates, the amendments to the Federal Rules of Civil Procedure, and the Amendments to the "
1974-05-16,"{'website': '', 'description': ""Representative for South Dakota's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'SD', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 13862, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 403372, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr5759,H.R. 5759,Democrat,H.R. 5759 (93rd): A bill for the relief of Morena Stolsmark.
1975-01-02,"{'website': '', 'description': ""Representative for California's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 20954, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 405565, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr14718,H.R. 14718,Democrat,H.R. 14718 (93rd): A bill to discontinue or modify certain reporting requirements of law.
1975-01-02,"{'website': '', 'description': ""Representative for Missouri's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 36707, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 410511, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr12427,H.R. 12427,Democrat,"H.R. 12427 (93rd): A bill to amend section 510 of the Merchant Marine Act, 1936."
1974-04-09,"{'description': 'Senator from Hawaii', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'HI', 'startdate': '1971-01-21', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [92, 93, 94], 'enddate': '1977-01-03', 'person': 404199, 'party': 'Republican', 'id': 16548, 'district': None}",https://www.govtrack.us/congress/bills/93/s2174,S. 2174,Republican,"S. 2174 (93rd): An Act to amend certain provisions of law defining widow and widower under the civil service retirement system, and for other purposes."
1975-01-02,"{'website': '', 'description': ""Representative for New Jersey's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 32970, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 409344, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr7684,H.R. 7684,Democrat,H.R. 7684 (93rd): A bill for the relief of Nicola Lomuscio.
1973-12-05,"{'website': '', 'description': ""Representative for California's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 9757, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 402098, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr2513,H.R. 2513,Democrat,H.R. 2513 (93rd): For the relief of Jose Carlos Recalde Martorella.
1974-04-12,"{'description': 'Senator from Nebraska', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NE', 'startdate': '1971-01-21', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [92, 93, 94], 'enddate': '1977-01-03', 'person': 405721, 'party': 'Republican', 'id': 21434, 'district': None}",https://www.govtrack.us/congress/bills/93/s969,S. 969,Republican,S. 969 (93rd): A bill relating to the constitutional rights of Indians.
1974-05-21,"{'description': 'Senator from Montana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MT', 'startdate': '1971-01-21', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [92, 93, 94], 'enddate': '1977-01-03', 'person': 407137, 'party': 'Democrat', 'id': 25964, 'district': None}",https://www.govtrack.us/congress/bills/93/s3304,S. 3304,Democrat,S. 3304 (93rd): A bill to authorize the Secretary of State or such officer as he may designate to conclude an agreement with the People’s Republic of China for indemnification for any loss or damage to objects in the “exhibition of the Archeological Find
1975-01-04,"{'website': '', 'description': ""Representative for Massachusetts's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 12750, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 403037, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr14689,H.R. 14689,Republican,"H.R. 14689 (93rd): A bill to provide for a plan for the preservation, interpretation, development, and use of the historic, cultural, and architectural resources of the Lowell Historic Canal District in Lowell, Mass., and for other purposes."
1973-12-08,"{'website': '', 'description': ""Representative for New York's 24th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 32251, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 409127, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 24, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr2213,H.R. 2213,Democrat,"H.R. 2213 (93rd): For the relief of Cornelius S. Ball, Victor F. Mann, Junior, George J. Posner, Dominick A. Sgammato, and James R. Walsh."
1973-12-15,"{'website': '', 'description': ""Representative for Texas's 14th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1973-01-03', 'id': 41201, 'congress_numbers': [93], 'title_long': 'Representative', 'enddate': '1975-01-03', 'senator_rank': None, 'person': 411975, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 14, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/93/hr6007,H.R. 6007,Democrat,H.R. 6007 (93rd): An Act for the relief of Swiff-Train Company.
