current_status_date,sponsor_role,link,display_number,party,title 
2008-10-15,"{'website': 'http://markudall.house.gov/HoR/CO02/Home.htm', 'description': ""Representative for Colorado's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3507, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400412, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6063,H.R. 6063,Democrat,H.R. 6063 (110th): National Aeronautics and Space Administration Authorization Act of 2008
2008-05-18,"{'website': 'http://collinpeterson.house.gov', 'description': ""Representative for Minnesota's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2653, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400316, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6051,H.R. 6051,Democrat,"H.R. 6051 (110th): To amend Public Law 110-196 to provide for a temporary extension of programs authorized by the Farm Security and Rural Investment Act of 2002 beyond May 16, 2008."
2007-12-26,"{'website': 'http://rangel.house.gov', 'description': ""Representative for New York's 15th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2810, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400333, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 15, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr3996,H.R. 3996,Democrat,H.R. 3996 (110th): Tax Increase Prevention Act of 2007
2007-12-06,"{'website': 'http://donyoung.house.gov', 'description': 'Representative for Alaska At Large', 'role_type_label': 'Representative', 'current': False, 'state': 'AK', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3778, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400440, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 0, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr50,H.R. 50,Republican,H.R. 50 (110th): Multinational Species Conservation Funds Reauthorization Act of 2007
2008-10-13,"{'description': 'Senator from Delaware', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://biden.senate.gov', 'state': 'DE', 'startdate': '2003-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [108, 109, 110], 'enddate': '2009-01-03', 'person': 300008, 'party': 'Democrat', 'id': 3834, 'district': None}",https://www.govtrack.us/congress/bills/110/s3605,S. 3605,Democrat,S. 3605 (110th): Criminal History Background Checks Pilot Extension Act of 2008
2008-10-07,"{'website': 'http://www.house.gov/cardoza', 'description': ""Representative for California's 18th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 501, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400065, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 18, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr1199,H.R. 1199,Democrat,H.R. 1199 (110th): Drug Endangered Children Act of 2007
2007-03-07,"{'website': 'http://www.house.gov/doggett', 'description': ""Representative for Texas's 25th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 899, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400111, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 25, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr577,H.R. 577,Democrat,"H.R. 577 (110th): To designate the facility of the United States Postal Service located at 3903 South Congress Avenue in Austin, Texas, as the “Sergeant Henry Ybarra III Post Office Building”."
2008-01-07,"{'description': 'Senator from Alabama', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://sessions.senate.gov/', 'state': 'AL', 'startdate': '2003-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [108, 109, 110], 'enddate': '2009-01-03', 'person': 300088, 'party': 'Republican', 'id': 4284, 'district': None}",https://www.govtrack.us/congress/bills/110/s863,S. 863,Republican,S. 863 (110th): Emergency and Disaster Assistance Fraud Penalty Enhancement Act of 2007
2008-10-10,"{'website': 'http://www.house.gov/issa', 'description': ""Representative for California's 49th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 1597, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400196, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 49, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr2963,H.R. 2963,Republican,H.R. 2963 (110th): Pechanga Band of Luiseno Mission Indians Land Transfer Act of 2007
2008-05-07,"{'website': 'http://www.house.gov/deal', 'description': ""Representative for Georgia's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'GA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 817, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400099, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr3936,H.R. 3936,Republican,"H.R. 3936 (110th): To designate the facility of the United States Postal Service located at 116 Helen Highway in Cleveland, Georgia, as the “Sgt. Jason Harkins Post Office Building”."
2007-12-21,"{'website': 'http://gordon.house.gov', 'description': ""Representative for Tennessee's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 1271, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400155, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr365,H.R. 365,Democrat,H.R. 365 (110th): Methamphetamine Remediation Research Act of 2007
2008-07-15,"{'website': 'http://vanhollen.house.gov', 'description': ""Representative for Maryland's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MD', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3530, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400415, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr5778,H.R. 5778,Democrat,H.R. 5778 (110th): District of Columbia Water and Sewer Authority Independence Preservation Act
2008-05-13,"{'description': 'Senator from Massachusetts', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://kennedy.senate.gov/', 'state': 'MA', 'startdate': '2007-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [110, 111], 'enddate': '2009-08-25', 'person': 300059, 'party': 'Democrat', 'id': 4120, 'district': None}",https://www.govtrack.us/congress/bills/110/s2929,S. 2929,Democrat,S. 2929 (110th): A bill to temporarily extend the programs under the Higher Education Act of 1965.
2008-05-23,"{'description': 'Senator from Massachusetts', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://kerry.senate.gov/', 'state': 'MA', 'startdate': '2003-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [108, 109, 110], 'enddate': '2009-01-03', 'person': 300060, 'party': 'Democrat', 'id': 4124, 'district': None}",https://www.govtrack.us/congress/bills/110/s3029,S. 3029,Democrat,"S. 3029 (110th): A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes."
2007-03-21,"{'website': 'http://www.house.gov/emerson', 'description': ""Representative for Missouri's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 989, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400121, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr342,H.R. 342,Republican,"H.R. 342 (110th): To designate the United States courthouse located at 555 Independence Street in Cape Girardeau, Missouri, as the “Rush Hudson Limbaugh, Sr. United States Courthouse”."
2007-08-09,"{'website': 'http://www.house.gov/conaway', 'description': ""Representative for Texas's 11th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 5211, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400655, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 11, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr1425,H.R. 1425,Republican,"H.R. 1425 (110th): To designate the facility of the United States Postal Service located at 4551 East 52nd Street in Odessa, Texas, as the “Staff Sergeant Marvin “Rex” Young Post Office Building”."
2008-03-06,"{'description': 'Senator from Iowa', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://harkin.senate.gov/', 'state': 'IA', 'startdate': '2003-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [108, 109, 110], 'enddate': '2009-01-03', 'person': 300051, 'party': 'Democrat', 'id': 4056, 'district': None}",https://www.govtrack.us/congress/bills/110/s2571,S. 2571,Democrat,"S. 2571 (110th): A bill to make technical corrections to the Federal Insecticide, Fungicide, and Rodenticide Act."
2008-03-14,"{'description': 'Senator from Vermont', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://leahy.senate.gov/', 'state': 'VT', 'startdate': '2005-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [109, 110, 111], 'enddate': '2011-01-03', 'person': 300065, 'party': 'Democrat', 'id': 4150, 'district': None}",https://www.govtrack.us/congress/bills/110/sjres25,S.J.Res. 25,Democrat,S.J.Res. 25 (110th): A joint resolution providing for the appointment of John W. McCarter as a citizen regent of the Board of Regents of the Smithsonian Institution.
2008-08-12,"{'website': 'http://schiff.house.gov', 'description': ""Representative for California's 29th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3040, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400361, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 29, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr5477,H.R. 5477,Democrat,"H.R. 5477 (110th): To designate the facility of the United States Postal Service located at 120 South Del Mar Avenue in San Gabriel, California, as the “Chi Mui Post Office Building”."
2008-03-24,"{'description': 'Senator from Massachusetts', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://kennedy.senate.gov/', 'state': 'MA', 'startdate': '2007-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [110, 111], 'enddate': '2009-08-25', 'person': 300059, 'party': 'Democrat', 'id': 4120, 'district': None}",https://www.govtrack.us/congress/bills/110/s2733,S. 2733,Democrat,S. 2733 (110th): Higher Education Extension Act of 2008
2007-12-26,"{'website': 'http://www.house.gov/robertbrady', 'description': ""Representative for Pennsylvania's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'PA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 359, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400047, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr3571,H.R. 3571,Democrat,"H.R. 3571 (110th): To amend the Congressional Accountability Act of 1995 to permit individuals who have served as employees of the Office of Compliance to serve as Executive Director, Deputy Executive Director, or General Counsel of the Office, and to per"
2007-07-30,"{'description': 'Senator from New York', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://schumer.senate.gov/', 'state': 'NY', 'startdate': '2005-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [109, 110, 111], 'enddate': '2011-01-03', 'person': 300087, 'party': 'Democrat', 'id': 4281, 'district': None}",https://www.govtrack.us/congress/bills/110/s966,S. 966,Democrat,S. 966 (110th): Passport Backlog Reduction Act of 2007
2008-10-10,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': '202-224-4521', 'senator_rank': None, 'extra': {'office': '730 Hart Senate Office Building', 'contact_form': 'http://www.kyl.senate.gov/contact.cfm', 'fax': '202-224-2207', 'address': '730 HART SENATE OFFICE BUILDING WASHINGTON DC 20510'}, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://kyl.senate.gov/', 'state': 'AZ', 'startdate': '2007-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [110, 111, 112], 'enddate': '2013-01-03', 'person': 300062, 'party': 'Republican', 'id': 4136, 'district': None}",https://www.govtrack.us/congress/bills/110/s3128,S. 3128,Republican,S. 3128 (110th): White Mountain Apache Tribe Rural Water System Loan Authorization Act
2008-10-09,"{'website': 'http://hodes.house.gov', 'description': ""Representative for New Hampshire's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NH', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 41725, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 412220, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr2851,H.R. 2851,Democrat,H.R. 2851 (110th): Michelle’s Law
2007-08-13,"{'website': 'http://www.house.gov/simpson', 'description': ""Representative for Idaho's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'ID', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3171, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400376, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr3006,H.R. 3006,Republican,"H.R. 3006 (110th): To improve the use of a grant of a parcel of land to the State of Idaho for use as an agricultural college, and for other purposes."
2008-02-13,"{'website': 'http://www.house.gov/pelosi', 'description': ""Representative for California's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2636, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400314, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr5140,H.R. 5140,Democrat,H.R. 5140 (110th): Economic Stimulus Act of 2008
2008-06-30,"{'website': 'http://rangel.house.gov', 'description': ""Representative for New York's 15th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2810, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400333, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 15, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6327,H.R. 6327,Democrat,H.R. 6327 (110th): Federal Aviation Administration Extension Act of 2008
2008-05-07,"{'website': 'http://www.house.gov/skelton', 'description': ""Representative for Missouri's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3189, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400377, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr4166,H.R. 4166,Democrat,"H.R. 4166 (110th): To designate the facility of the United States Postal Service located at 701 East Copeland Drive in Lebanon, Missouri, as the “Steve W. Allee Carrier Annex”."
2008-10-13,"{'website': 'http://www.house.gov/engel', 'description': ""Representative for New York's 17th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 1001, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400122, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 17, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6199,H.R. 6199,Democrat,"H.R. 6199 (110th): To designate the facility of the United States Postal Service located at 245 North Main Street in New City, New York, as the “Kenneth Peter Zebrowski Post Office Building”."
2008-02-15,"{'description': 'Senator from Arkansas', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://pryor.senate.gov', 'state': 'AR', 'startdate': '2003-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [108, 109, 110], 'enddate': '2009-01-03', 'person': 300080, 'party': 'Democrat', 'id': 4228, 'district': None}",https://www.govtrack.us/congress/bills/110/s781,S. 781,Democrat,S. 781 (110th): Do-Not-Call Registry Fee Extension Act of 2007
2008-07-15,"{'website': 'http://www.house.gov/edwards', 'description': ""Representative for Texas's 17th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 970, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400118, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 17, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr3721,H.R. 3721,Democrat,"H.R. 3721 (110th): To designate the facility of the United States Postal Service located at 1190 Lorena Road in Lorena, Texas, as the “Marine Gunnery Sgt. John D. Fry Post Office Building”."
2008-10-08,"{'description': 'Senator from Nevada', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': 'Majority Leader', 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://reid.senate.gov/', 'state': 'NV', 'startdate': '2005-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [109, 110, 111], 'enddate': '2011-01-03', 'person': 300082, 'party': 'Democrat', 'id': 4241, 'district': None}",https://www.govtrack.us/congress/bills/110/s1382,S. 1382,Democrat,S. 1382 (110th): ALS Registry Act
2008-08-12,"{'website': 'http://bono.house.gov', 'description': ""Representative for California's 45th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 309, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400039, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 45, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6085,H.R. 6085,Republican,"H.R. 6085 (110th): To designate the facility of the United States Postal Service located at 42222 Rancho Las Palmas Drive in Rancho Mirage, California, as the “Gerald R. Ford Post Office Building”."
2008-10-15,"{'website': 'http://www.house.gov/stupak', 'description': ""Representative for Michigan's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3339, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400391, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6353,H.R. 6353,Democrat,H.R. 6353 (110th): Ryan Haight Online Pharmacy Consumer Protection Act of 2008
2008-07-10,"{'website': 'http://wwwc.house.gov/reyes', 'description': ""Representative for Texas's 16th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2845, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400337, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 16, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr6304,H.R. 6304,Democrat,H.R. 6304 (110th): FISA Amendments Act of 2008
2008-02-06,"{'description': 'Senator from California', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': '202-224-3841', 'senator_rank': None, 'extra': {'office': '331 Hart Senate Office Building', 'contact_form': 'http://www.feinstein.senate.gov/public/index.cfm/e-mail-me', 'fax': '202-228-3954', 'address': '331 HART SENATE OFFICE BUILDING WASHINGTON DC 20510'}, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://feinstein.senate.gov', 'state': 'CA', 'startdate': '2007-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [110, 111, 112], 'enddate': '2013-01-03', 'person': 300043, 'party': 'Democrat', 'id': 4017, 'district': None}",https://www.govtrack.us/congress/bills/110/s2110,S. 2110,Democrat,"S. 2110 (110th): A bill to designate the facility of the United States Postal Service located at 427 North Street in Taft, California, as the “Larry S. Pierce Post Office”."
2008-10-16,"{'website': 'http://oberstar.house.gov', 'description': ""Representative for Minnesota's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2484, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400299, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr2095,H.R. 2095,Democrat,H.R. 2095 (110th): Railroad Safety Enhancement Act of 2008
2007-11-15,"{'website': 'http://shuler.house.gov', 'description': ""Representative for North Carolina's 11th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 41737, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 412225, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 11, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr2546,H.R. 2546,Democrat,"H.R. 2546 (110th): To designate the Department of Veterans Affairs Medical Center in Asheville, North Carolina, as the “Charles George Department of Veterans Affairs Medical Center”."
2007-08-03,"{'website': 'http://benniethompson.house.gov', 'description': ""Representative for Mississippi's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 3441, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400402, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr1,H.R. 1,Democrat,H.R. 1 (110th): Implementing Recommendations of the 9/11 Commission Act of 2007
2008-07-23,"{'website': 'http://gordon.house.gov', 'description': ""Representative for Tennessee's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 1271, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400155, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr3403,H.R. 3403,Democrat,H.R. 3403 (110th): NET 911 Improvement Act of 2008
2008-08-14,"{'website': 'http://www.house.gov/rush', 'description': ""Representative for Illinois's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '2007-01-04', 'id': 2956, 'congress_numbers': [110], 'title_long': 'Representative', 'enddate': '2009-01-03', 'senator_rank': None, 'person': 400350, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/110/hr4040,H.R. 4040,Democrat,H.R. 4040 (110th): Consumer Product Safety Improvement Act of 2008
