current_status_date,sponsor_role,link,display_number,party,title 
2000-10-10,"{'website': '', 'description': ""Representative for Texas's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4780, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400567, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr4444,H.R. 4444,Republican,H.R. 4444 (106th): China Trade bill
2000-11-07,"{'description': 'Senator from Colorado', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://campbell.senate.gov/', 'state': 'CO', 'startdate': '1999-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [106, 107, 108], 'enddate': '2005-01-03', 'person': 300017, 'party': 'Republican', 'id': 3896, 'district': None}",https://www.govtrack.us/congress/bills/106/s1586,S. 1586,Republican,S. 1586 (106th): Indian Land Consolidation Act Amendments of 2000
2000-11-09,"{'description': 'Senator from Mississippi', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MS', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300069, 'party': 'Republican', 'id': 4175, 'district': None}",https://www.govtrack.us/congress/bills/106/s710,S. 710,Republican,S. 710 (106th): Vicksburg Campaign Trail Battlefields Preservation Act of 2000
2000-06-20,"{'description': 'Senator from Hawaii', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'HI', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300001, 'party': 'Democrat', 'id': 3803, 'district': None}",https://www.govtrack.us/congress/bills/106/s2722,S. 2722,Democrat,"S. 2722 (106th): A bill to authorize the award of the Medal of Honor to Ed W. Freeman, James K. Okubo, and Andrew J. Smith."
2000-12-23,"{'description': 'Senator from Hawaii', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'HI', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300001, 'party': 'Democrat', 'id': 3803, 'district': None}",https://www.govtrack.us/congress/bills/106/s1694,S. 1694,Democrat,S. 1694 (106th): Hawaii Water Resources Reclamation Act of 2000
1999-12-09,"{'website': '', 'description': ""Representative for Indiana's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4449, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400520, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr1932,H.R. 1932,Democrat,H.R. 1932 (106th): Father Theodore M. Hesburgh Congressional Gold Medal Act
2000-11-01,"{'website': '', 'description': ""Representative for Indiana's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4990, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400602, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr4068,H.R. 4068,Republican,H.R. 4068 (106th): Religious Workers Act of 2000
1999-08-11,"{'website': '', 'description': ""Representative for Iowa's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 1919, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400236, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr2565,H.R. 2565,Republican,H.R. 2565 (106th): To clarify the quorum requirement for the Board of Directors of the Export-Import Bank of the United States.
2000-04-25,"{'description': 'Senator from Georgia', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'GA', 'startdate': '1999-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [106], 'enddate': '2001-01-03', 'person': 400558, 'party': 'Republican', 'id': 4738, 'district': None}",https://www.govtrack.us/congress/bills/106/sjres43,S.J.Res. 43,Republican,S.J.Res. 43 (106th): A joint resolution expressing the sense of Congress that the President of the United States should encourage free and fair elections and respect for democracy in Peru.
2000-11-06,"{'website': '', 'description': ""Representative for California's 37th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 2269, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400275, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 37, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr5157,H.R. 5157,Democrat,H.R. 5157 (106th): Freedmen’s Bureau Records Preservation Act of 2000
2000-11-01,"{'description': 'Senator from Michigan', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MI', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 400555, 'party': 'Republican', 'id': 4733, 'district': None}",https://www.govtrack.us/congress/bills/106/s1455,S. 1455,Republican,S. 1455 (106th): College Scholarship Fraud Prevention Act of 2000
2000-07-25,"{'description': 'Senator from New Mexico', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NM', 'startdate': '1997-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [105, 106, 107], 'enddate': '2003-01-03', 'person': 300036, 'party': 'Republican', 'id': 3981, 'district': None}",https://www.govtrack.us/congress/bills/106/s1892,S. 1892,Republican,"S. 1892 (106th): A bill to authorize the acquisition of the Valles Caldera, to provide for an effective land and wildlife management program for this resource within the Department of Agriculture, and for other purposes."
1999-05-13,"{'description': 'Senator from Alaska', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AK', 'startdate': '1999-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [106, 107], 'enddate': '2002-12-19', 'person': 300150, 'party': 'Republican', 'id': 4692, 'district': None}",https://www.govtrack.us/congress/bills/106/s453,S. 453,Republican,"S. 453 (106th): A bill to designate the Federal building located at 709 West 9th Street in Juneau, Alaska, as the “Hurff A. Saunders Federal Building”."
2000-04-28,"{'website': '', 'description': ""Representative for Utah's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'UT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4669, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400552, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr2862,H.R. 2862,Republican,"H.R. 2862 (106th): To direct the Secretary of the Interior to release reversionary interests held by the United States in certain parcels of land in Washington County, Utah, to facilitate an anticipated land exchange."
2000-05-05,"{'description': 'Senator from Mississippi', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MS', 'startdate': '1997-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [105, 106, 107], 'enddate': '2003-01-03', 'person': 300023, 'party': 'Republican', 'id': 3924, 'district': None}",https://www.govtrack.us/congress/bills/106/sjres42,S.J.Res. 42,Republican,S.J.Res. 42 (106th): A joint resolution providing for the reappointment of Manuel L. Ibanez as a citizen regent of the Board of Regents of the Smithsonian Institution.
2000-10-29,"{'website': '', 'description': ""Representative for Florida's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 3754, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400439, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hjres119,H.J.Res. 119,Republican,H.J.Res. 119 (106th): Continuing Appropriation FY2001 (Ninth)
2000-11-22,"{'description': 'Senator from Massachusetts', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MA', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300059, 'party': 'Democrat', 'id': 4118, 'district': None}",https://www.govtrack.us/congress/bills/106/s1880,S. 1880,Democrat,S. 1880 (106th): Minority Health and Health Disparities Research and Education Act of 2000
1999-12-07,"{'website': '', 'description': ""Representative for Maryland's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MD', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 1217, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400149, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr791,H.R. 791,Republican,H.R. 791 (106th): Star-Spangled Banner National Historic Trail Study Act of 1999
2000-11-13,"{'website': '', 'description': ""Representative for California's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 913, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400113, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr3388,H.R. 3388,Republican,H.R. 3388 (106th): Lake Tahoe Restoration Act
2000-12-28,"{'description': 'Senator from Maine', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'ME', 'startdate': '1997-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [105, 106, 107], 'enddate': '2003-01-03', 'person': 300025, 'party': 'Republican', 'id': 3928, 'district': None}",https://www.govtrack.us/congress/bills/106/s2924,S. 2924,Republican,S. 2924 (106th): Internet False Identification Prevention Act of 2000
2000-11-09,"{'description': 'Senator from California', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'CA', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300043, 'party': 'Democrat', 'id': 4015, 'district': None}",https://www.govtrack.us/congress/bills/106/s2977,S. 2977,Democrat,S. 2977 (106th): A bill to assist in the establishment of an interpretive center and museum in the vicinity of the Diamond Valley Lake in southern California to ensure the protection and interpretation of the paleontology discoveries made at the lake and 
2000-10-27,"{'description': 'Senator from Montana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MT', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300015, 'party': 'Republican', 'id': 3878, 'district': None}",https://www.govtrack.us/congress/bills/106/s624,S. 624,Republican,S. 624 (106th): Fort Peck Reservation Rural Water System Act of 2000
2000-03-10,"{'website': '', 'description': ""Representative for Utah's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'UT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4669, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400552, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr149,H.R. 149,Republican,H.R. 149 (106th): Omnibus Parks Technical Corrections Act of 2000
2000-11-07,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300062, 'party': 'Republican', 'id': 4134, 'district': None}",https://www.govtrack.us/congress/bills/106/s1088,S. 1088,Republican,S. 1088 (106th): Arizona National Forest Improvement Act of 2000
2000-10-13,"{'website': '', 'description': ""Representative for Arkansas's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4910, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400588, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr1605,H.R. 1605,Republican,"H.R. 1605 (106th): To designate the Federal building and United States courthouse located at 402 North Walnut Street in Harrison, Arkansas, as the `J. Smith Henley Federal Building and United States Courthouse’."
2000-05-22,"{'website': '', 'description': ""Representative for Indiana's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 3261, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400385, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr2412,H.R. 2412,Republican,"H.R. 2412 (106th): To designate the Federal building and United States courthouse located at 1300 South Harrison Street in Fort Wayne, Indiana, as the “E. Ross Adair Federal Building and United States Courthouse”."
2000-06-20,"{'website': '', 'description': ""Representative for California's 44th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 305, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400039, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 44, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr1953,H.R. 1953,Republican,H.R. 1953 (106th): To authorize leases for terms not to exceed 99 years on land held in trust for the Torres Martinez Desert Cahuilla Indians and the Guidiville Band of Pomo Indians of the Guidiville Indian Rancheria.
2000-11-09,"{'description': 'Senator from Washington', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WA', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 400559, 'party': 'Republican', 'id': 4741, 'district': None}",https://www.govtrack.us/congress/bills/106/s893,S. 893,Republican,"S. 893 (106th): A bill to amend title 46, United States Code, to provide equitable treatment with respect to State and local income taxes for certain individuals who perform duties on vessels."
1999-04-05,"{'website': '', 'description': ""Representative for North Carolina's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 569, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400076, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr92,H.R. 92,Republican,"H.R. 92 (106th): To designate the Federal building and United States courthouse located at 251 North Main Street in Winston-Salem, North Carolina, as the “Hiram H. Ward Federal Building and United States Courthouse”."
2000-10-19,"{'website': '', 'description': ""Representative for Maryland's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MD', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 709, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400090, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr4447,H.R. 4447,Democrat,"H.R. 4447 (106th): To designate the facility of the United States Postal Service located at 919 West 34th Street in Baltimore, Maryland, as the “Samuel H. Lacy, Sr. Post Office Building”."
1999-10-12,"{'description': 'Senator from Utah', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'UT', 'startdate': '1995-01-04', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [104, 105, 106], 'enddate': '2001-01-03', 'person': 300052, 'party': 'Republican', 'id': 4061, 'district': None}",https://www.govtrack.us/congress/bills/106/s249,S. 249,Republican,"S. 249 (106th): Missing, Exploited, and Runaway Children Protection Act"
2000-10-20,"{'website': '', 'description': ""Representative for Florida's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 3754, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400439, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hjres114,H.J.Res. 114,Republican,H.J.Res. 114 (106th): Continuing Appropriation FY2001 (Fourth)
1999-12-09,"{'website': '', 'description': ""Representative for Connecticut's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4893, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400585, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr1619,H.R. 1619,Democrat,H.R. 1619 (106th): Quinebaug and Shetucket Rivers Valley National Heritage Corridor Reauthorization Act of 1999
2000-11-01,"{'description': 'Senator from Hawaii', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://inouye.senate.gov/', 'state': 'HI', 'startdate': '1999-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [106, 107, 108], 'enddate': '2005-01-03', 'person': 300056, 'party': 'Democrat', 'id': 4091, 'district': None}",https://www.govtrack.us/congress/bills/106/s2102,S. 2102,Democrat,S. 2102 (106th): Timbisha Shoshone Homeland Act
2000-11-01,"{'website': '', 'description': ""Representative for California's 45th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 2891, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400343, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 45, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr2607,H.R. 2607,Republican,H.R. 2607 (106th): Commercial Space Transportation Competitiveness Act of 2000
2000-10-27,"{'website': '', 'description': ""Representative for Utah's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'UT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 456, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400059, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr3468,H.R. 3468,Republican,H.R. 3468 (106th): Duchesne City Water Rights Conveyance Act
2000-11-09,"{'website': '', 'description': ""Representative for California's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 2298, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400278, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr1235,H.R. 1235,Democrat,"H.R. 1235 (106th): To authorize the Secretary of the Interior to enter into contracts with the Solano County Water Agency, California, to use Solano Project facilities for impounding, storage, and carriage of nonproject water for domestic, municipal, indu"
2000-10-10,"{'website': '', 'description': ""Representative for New Mexico's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NM', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 3509, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400413, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr3363,H.R. 3363,Democrat,"H.R. 3363 (106th): For the relief of Akal Security, Incorporated."
2000-10-19,"{'website': '', 'description': ""Representative for North Carolina's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 1676, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400209, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr4435,H.R. 4435,Republican,H.R. 4435 (106th): To clarify certain boundaries on the map relating to Unit NC01 of the Coastal Barrier Resources System.
1999-09-30,"{'website': '', 'description': ""Representative for Florida's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 3754, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400439, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hjres68,H.J.Res. 68,Republican,H.J.Res. 68 (106th): Continuing Appropriation FY2000 (First)
2000-10-26,"{'website': '', 'description': ""Representative for Florida's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 3754, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400439, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hjres116,H.J.Res. 116,Republican,H.J.Res. 116 (106th): Continuing Appropriation FY2001 (Sixth)
2000-11-01,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': 'http://mccain.senate.gov/', 'state': 'AZ', 'startdate': '1999-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [106, 107, 108], 'enddate': '2005-01-03', 'person': 300071, 'party': 'Republican', 'id': 4188, 'district': None}",https://www.govtrack.us/congress/bills/106/s2412,S. 2412,Republican,S. 2412 (106th): National Transportation Safety Board Amendments Act of 2000
1999-12-09,"{'website': '', 'description': ""Representative for New York's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1999-01-06', 'id': 4934, 'congress_numbers': [106], 'title_long': 'Representative', 'enddate': '2001-01-03', 'senator_rank': None, 'person': 400594, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/106/hr2401,H.R. 2401,Republican,H.R. 2401 (106th): U.S. Holocaust Assets Commission Extension Act
1999-12-12,"{'description': 'Senator from Maine', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'ME', 'startdate': '1997-01-07', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [105, 106, 107], 'enddate': '2003-01-03', 'person': 300025, 'party': 'Republican', 'id': 3928, 'district': None}",https://www.govtrack.us/congress/bills/106/s335,S. 335,Republican,S. 335 (106th): Deceptive Mail Prevention and Enforcement Act
