current_status_date,sponsor_role,link,display_number,party,title 
1987-09-28,"{'description': 'Senator from Illinois', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IL', 'startdate': '1985-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [99, 100, 101], 'enddate': '1991-01-03', 'person': 409917, 'party': 'Democrat', 'id': 34793, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres135,S.J.Res. 135,Democrat,S.J.Res. 135 (100th): A joint resolution to designate October 1987 as “Polish American Heritage Month”.
1988-03-08,"{'description': 'Senator from Utah', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'UT', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 300052, 'party': 'Republican', 'id': 4059, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres262,S.J.Res. 262,Republican,"S.J.Res. 262 (100th): A joint resolution to designate the month of March, 1988, as “Women’s History Month.”"
1987-04-17,"{'website': '', 'description': ""Representative for Illinois's 18th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 27634, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 407676, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 18, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres200,H.J.Res. 200,Republican,"H.J.Res. 200 (100th): A joint resolution to designate April 10, 1987 as “Education Day U.S.A.”."
1988-11-19,"{'website': '', 'description': ""Representative for California's 28th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 4861, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400580, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 28, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres564,H.J.Res. 564,Democrat,H.J.Res. 564 (100th): A joint resolution designating the first week of April 1989 as “National Earthquake Awareness Week”.
1988-11-03,"{'description': 'Senator from Montana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MT', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 407622, 'party': 'Democrat', 'id': 27466, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres335,S.J.Res. 335,Democrat,"S.J.Res. 335 (100th): A joint resolution to designate the last full week of October, October 23 through October 29, 1988, as “National Adult Immunization Awareness Week”."
1987-04-10,"{'description': 'Senator from Florida', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'FL', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 402495, 'party': 'Democrat', 'id': 11030, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres64,S.J.Res. 64,Democrat,"S.J.Res. 64 (100th): A joint resolution to designate May, 1987, as “Older Americans Month”."
1988-11-18,"{'website': '', 'description': ""Representative for California's 15th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 11697, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 402710, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 15, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres650,H.J.Res. 650,Democrat,H.J.Res. 650 (100th): A joint resolution designating April 1989 as “Actors’ Fund of America Appreciation Month”.
1987-11-23,"{'website': '', 'description': ""Representative for Texas's 17th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 3317, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400389, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 17, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr3457,H.R. 3457,Democrat,H.R. 3457 (100th): Poultry Producers Financial Protection Act of 1987
1988-11-03,"{'website': '', 'description': ""Representative for Maryland's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MD', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 27603, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 407672, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres572,H.J.Res. 572,Democrat,"H.J.Res. 572 (100th): A joint resolution designating November 28 through December 2, 1988, as “Vocational-Technical Education Week”."
1988-11-05,"{'description': 'Senator from South Dakota', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'SD', 'startdate': '1985-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [99, 100, 101], 'enddate': '1991-01-03', 'person': 408898, 'party': 'Republican', 'id': 31401, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres261,S.J.Res. 261,Republican,S.J.Res. 261 (100th): A joint resolution designating the month of November 1988 as “National Alzheimer’s Disease Month”.
1987-06-29,"{'website': '', 'description': ""Representative for Arizona's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AZ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 38304, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 411025, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres284,H.J.Res. 284,Democrat,"H.J.Res. 284 (100th): A joint resolution designating the week beginning June 21, 1987, as “National Outward Bound Week”."
1988-07-07,"{'description': 'Senator from New Jersey', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NJ', 'startdate': '1982-01-01', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [97, 98, 99, 100], 'enddate': '1989-01-03', 'person': 300064, 'party': 'Democrat', 'id': 4140, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres304,S.J.Res. 304,Democrat,"S.J.Res. 304 (100th): A joint resolution designating July 2, 1988, as “National Literacy Day.”"
1988-06-24,"{'description': 'Senator from Ohio', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'OH', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 407663, 'party': 'Democrat', 'id': 27577, 'district': None}",https://www.govtrack.us/congress/bills/100/s794,S. 794,Democrat,"S. 794 (100th): A bill to amend chapter 13 of title 18, United States Code, to impose criminal penalties and provide a civil action for damage to religious property and for injury to persons in the free exercise of religious beliefs."
1987-08-11,"{'description': 'Senator from Virginia', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'VA', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 410936, 'party': 'Republican', 'id': 38064, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres121,S.J.Res. 121,Republican,"S.J.Res. 121 (100th): A joint resolution designating August 11, 1987, as “National Neighborhood Crime Watch Day”."
1987-12-29,"{'website': '', 'description': ""Representative for Massachusetts's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 36656, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 410496, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr3674,H.R. 3674,Democrat,H.R. 3674 (100th): United States-Japan Fishery Agreement Approval Act of 1987
1987-03-27,"{'description': 'Senator from New Jersey', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NJ', 'startdate': '1985-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [99, 100, 101], 'enddate': '1991-01-03', 'person': 401709, 'party': 'Democrat', 'id': 8563, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres63,S.J.Res. 63,Democrat,"S.J.Res. 63 (100th): A joint resolution to designate March 21, 1987 as “Afghanistan Day”."
1988-09-29,"{'website': '', 'description': ""Representative for Texas's 26th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 4652, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400551, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 26, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr4481,H.R. 4481,Republican,"H.R. 4481 (100th): National Defense Authorization Act, Fiscal Year 1989"
1987-04-10,"{'description': 'Senator from Wyoming', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WY', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 411271, 'party': 'Republican', 'id': 39061, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres18,S.J.Res. 18,Republican,"S.J.Res. 18 (100th): A joint resolution to authorize and request the President to issue a proclamation designating June 1 through June 7, 1987 as “National Fishing Week”."
1988-08-01,"{'website': '', 'description': ""Representative for New York's 20th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 14208, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 403476, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 20, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres569,H.J.Res. 569,Republican,"H.J.Res. 569 (100th): A joint resolution designating June 12 through 18, 1988, as “Lyme Disease Awareness Week”."
1988-11-05,"{'description': 'Senator from Rhode Island', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'RI', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 402412, 'party': 'Republican', 'id': 10797, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres306,S.J.Res. 306,Republican,"S.J.Res. 306 (100th): A joint resolution designating the day of August 7, 1989, as “National Lighthouse Day.”"
1988-11-15,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 403346, 'party': 'Democrat', 'id': 13766, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres315,S.J.Res. 315,Democrat,"S.J.Res. 315 (100th): A joint resolution designating 1989 as, “Year of the Young Reader”."
1988-02-09,"{'description': 'Senator from Oregon', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'OR', 'startdate': '1987-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [100, 101, 102], 'enddate': '1993-01-03', 'person': 408420, 'party': 'Republican', 'id': 30033, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres196,S.J.Res. 196,Republican,"S.J.Res. 196 (100th): A joint resolution to designate February 4, 1988, as “National Women in Sports Day.”"
1988-10-11,"{'description': 'Senator from Rhode Island', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'RI', 'startdate': '1985-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [99, 100, 101], 'enddate': '1991-01-03', 'person': 408597, 'party': 'Democrat', 'id': 30540, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres317,S.J.Res. 317,Democrat,S.J.Res. 317 (100th): A joint resolution commemorating the bicentennial of the French Revolution and the Declaration of the Rights of Man and of the Citizen.
1988-08-17,"{'website': '', 'description': ""Representative for Indiana's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 3544, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400417, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres140,H.J.Res. 140,Democrat,"H.J.Res. 140 (100th): A joint resolution designating August 12, 1988, as “National Civil Rights Day”."
1988-07-01,"{'website': '', 'description': ""Representative for Michigan's 12th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 4481, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400527, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 12, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres587,H.J.Res. 587,Democrat,"H.J.Res. 587 (100th): A joint resolution designating July 2 and 3, 1988, as “United States-Canada Days of Peace and Friendship”."
1988-03-25,"{'description': 'Senator from New Jersey', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NJ', 'startdate': '1982-01-01', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [97, 98, 99, 100], 'enddate': '1989-01-03', 'person': 300064, 'party': 'Democrat', 'id': 4140, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres218,S.J.Res. 218,Democrat,"S.J.Res. 218 (100th): A joint resolution to designate March 25, 1988, as “Greek Independence Day: A National Day of Celebration of Greek and American Democracy.”"
1988-08-23,"{'website': '', 'description': ""Representative for Illinois's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 33254, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 409422, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr4848,H.R. 4848,Democrat,H.R. 4848 (100th): Omnibus Trade and Competitiveness Act of 1988
1988-05-19,"{'description': 'Senator from North Dakota', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'ND', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 402023, 'party': 'Democrat', 'id': 9509, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres254,S.J.Res. 254,Democrat,"S.J.Res. 254 (100th): A joint resolution to designate the period commencing on May 15, 1988, and ending on May 21, 1988, as “National Rural Health Awareness Week”."
1988-06-27,"{'website': '', 'description': ""Representative for Montana's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 40239, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 411677, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr1212,H.R. 1212,Democrat,H.R. 1212 (100th): Employee Polygraph Protection Act of 1988
1988-03-23,"{'description': 'Senator from Vermont', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'VT', 'startdate': '1987-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [100, 101, 102], 'enddate': '1993-01-03', 'person': 300065, 'party': 'Democrat', 'id': 4147, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres265,S.J.Res. 265,Democrat,"S.J.Res. 265 (100th): A joint resolution to designate March 20, 1988, as “National Agriculture Day”."
1988-11-19,"{'website': '', 'description': ""Representative for New Jersey's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 21587, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 405775, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr3911,H.R. 3911,Democrat,H.R. 3911 (100th): Major Fraud Act of 1988
1987-06-25,"{'website': '', 'description': ""Representative for Mississippi's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 15585, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 403904, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres178,H.J.Res. 178,Democrat,"H.J.Res. 178 (100th): A joint resolution designating April 4, 1987 as “National Catfish Day”."
1988-09-29,"{'website': '', 'description': ""Representative for California's 24th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 3619, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400425, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 24, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres600,H.J.Res. 600,Democrat,"H.J.Res. 600 (100th): A joint resolution to commemorate the fiftieth anniversary of the passage of the Federal Food, Drug, and Cosmetic Act."
1988-11-19,"{'website': '', 'description': ""Representative for Massachusetts's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 2089, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400253, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr5133,H.R. 5133,Democrat,H.R. 5133 (100th): Insider Trading and Securities Fraud Enforcement Act of 1988
1988-08-11,"{'description': 'Senator from Indiana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IN', 'startdate': '1987-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [100, 101], 'enddate': '1989-12-31', 'person': 408970, 'party': 'Republican', 'id': 31617, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres248,S.J.Res. 248,Republican,"S.J.Res. 248 (100th): A joint resolution to designate the week of October 2, 1988, through October 8, 1988, as “Mental Illness Awareness Week”."
1987-08-18,"{'website': '', 'description': ""Representative for Texas's 16th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 11815, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 402750, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 16, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hr318,H.R. 318,Democrat,H.R. 318 (100th): Ysleta del Sur Pueblo and Alabama and Coushatta Indian Tribes of Texas Restoration Act
1988-08-16,"{'description': 'Senator from Illinois', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IL', 'startdate': '1985-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [99, 100, 101], 'enddate': '1991-01-03', 'person': 409917, 'party': 'Democrat', 'id': 34793, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres350,S.J.Res. 350,Democrat,"S.J.Res. 350 (100th): A joint resolution designating Labor Day Weekend, September 3-5, 1988, as “National Drive for Life Weekend.”"
1987-01-28,"{'description': 'Senator from Utah', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'UT', 'startdate': '1987-01-06', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [100, 101, 102], 'enddate': '1993-01-03', 'person': 404444, 'party': 'Republican', 'id': 17374, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres24,S.J.Res. 24,Republican,"S.J.Res. 24 (100th): A joint resolution to designate January 28, 1987, as “National Challenger Center Day” to honor the crew of the space shuttle Challenger."
1988-09-15,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 403346, 'party': 'Democrat', 'id': 13766, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres295,S.J.Res. 295,Democrat,"S.J.Res. 295 (100th): A joint resolution to provide for the designation of September 15, 1988, as “National D.A.R.E. Day”."
1988-06-07,"{'website': '', 'description': ""Representative for Nevada's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NV', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 38833, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 411178, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres530,H.J.Res. 530,Republican,H.J.Res. 530 (100th): A joint resolution designating May 1988 as “Take Pride in America Month”.
1988-05-10,"{'description': 'Senator from South Carolina', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'SC', 'startdate': '1985-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [99, 100, 101], 'enddate': '1991-01-03', 'person': 300157, 'party': 'Republican', 'id': 4722, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres59,S.J.Res. 59,Republican,S.J.Res. 59 (100th): A joint resolution to designate the month of May 1987 as “National Foster Care Month”.
1988-10-14,"{'website': '', 'description': ""Representative for Colorado's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1987-01-06', 'id': 1407, 'congress_numbers': [100], 'title_long': 'Representative', 'enddate': '1989-01-03', 'senator_rank': None, 'person': 400174, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/100/hjres576,H.J.Res. 576,Republican,"H.J.Res. 576 (100th): A joint resolution designating February 19 through 25, 1989, as “National Visiting Nurse Associations Week”."
1987-08-18,"{'description': 'Senator from Michigan', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MI', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 409225, 'party': 'Democrat', 'id': 32555, 'district': None}",https://www.govtrack.us/congress/bills/100/sjres87,S.J.Res. 87,Democrat,"S.J.Res. 87 (100th): A joint resolution to designate November 17, 1987, as “National Community Education Day”."
